Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,84.175323486328,80.329261779785,86.050827026367,88.479721069336,92.921607971191,91.737937927246,,102.16394042969,99.367492675781,102.02667999268,,101.09007263184,100.20220947266,99.669776916504,97.147262573242,97.162910461426,97.447967529297,97.624488830566,98.04216003418,97.371421813965,97.187881469727,100.33357238769,96.360946655273,97.102020263672,99.438636779785,97.74690246582,97.814086914062,94.208152770996,,
Haiti,HTI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,27.101259231567,27.908279418945,,28.658700942993,30.975400924683,,33.737449645996,35.650169372559,37.331741333008,,,,,,,,,,51.292751312256,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,93.184150695801,91.285789489746,96.640808105469,96.221786499023,96.402359008789,97.313888549805,99.929779052734,100.67415618897,95.505889892578,96.310119628906,94.19995880127,95.735801696777,96.481391906738,103.78449249268,100.17945098877,91.510009765625,93.512733459473,92.474983215332,92.109130859375,91.606559753418,87.368209838867,89.37410736084,92.289878845215,,,,95.845626831055,99.22061920166,98.335098266602,98.650177001953,97.209838867188,98.177711486816,98.223129272461,99.097290039062,97.016960144043,99.270736694336,97.499740600586,100.681640625,99.239082336426,99.935249328613,97.727478027344,97.875816345215,97.806686401367,98.725540161133,98.648086547852,96.796493530273,100.08550262451,98.097023010254,93.051948547363,93.288902282715,94.287948608398,,
IBRD only,IBD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,76.677528381348,74.412498474121,73.130737304688,72.869888305664,78.261596679688,81.192398071289,80.266616821289,81.02661895752,81.159599304199,81.111236572266,83.688819885254,84.396789550781,85.327430725098,85.609550476074,86.391212463379,87.234573364258,87.395446777344,86.890663146973,87.511863708496,87.127510070801,86.300392150879,85.1162109375,83.958038330078,84.130386352539,83.337692260742,85.999382019043,84.790519714355,85.020111083984,85.115112304688,84.977081298828,85.817512512207,86.560806274414,87.342697143555,88.304641723633,89.530380249023,90.709716796875,91.121307373047,93.367477416992,96.513847351074,96.838653564453,96.214942932129,95.210021972656,95.107879638672,95.877059936523,95.463386535645,94.877471923828,95.788879394531,95.307006835938,95.176338195801,94.579551696777,94.59642791748,95.822158813477,100.89337158203,
IDA & IBRD total,IBT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.907493591309,68.770851135254,67.719779968262,67.521911621094,72.45955657959,75.289039611816,74.2333984375,74.68293762207,74.895309448242,74.874336242676,77.224258422852,77.867553710938,78.794898986816,78.931182861328,79.75129699707,80.125183105469,80.150390625,79.52613067627,79.808837890625,79.266578674316,78.697807312012,77.920700073242,76.990089416504,77.240280151367,76.633911132812,78.476760864258,77.68212890625,77.839248657227,77.933898925781,77.989990234375,78.561019897461,79.34797668457,80.194076538086,80.65843963623,81.534683227539,82.770141601562,83.377449035645,84.675361633301,86.697212219238,87.628868103027,87.311630249023,86.39582824707,86.427299499512,86.615859985352,86.325500488281,85.943710327148,86.630699157715,86.423080444336,86.560157775879,86.228340148926,86.35961151123,87.237350463867,90.303031921387,
IDA total,IDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,47.180679321289,47.740798950195,47.828800201416,48.419639587402,48.285671234131,47.793689727783,48.849220275879,49.706970214844,50.183708190918,51.140579223633,51.977100372315,52.529781341553,54.113178253174,53.309059143066,53.849700927734,54.047458648682,54.002868652344,53.945598602295,54.572090148926,55.118171691895,55.032699584961,55.584571838379,55.425281524658,55.713508605957,56.126998901367,56.105419158935,56.159370422363,56.876731872559,57.461208343506,58.622631072998,59.717071533203,60.490699768066,61.261669158935,63.253890991211,64.856880187988,64.443717956543,64.543441772461,67.343322753906,68.224426269531,67.935279846191,68.516876220703,68.07852935791,68.412170410156,68.732971191406,69.237991333008,69.891326904297,70.683532714844,70.999351501465,71.449806213379,71.847518920898,,
IDA blend,IDB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.113342285156,70.328033447266,70.448883056641,70.128677368164,69.646118164062,69.491012573242,70.297233581543,72.203826904297,69.074508666992,66.019538879395,67.496421813965,68.873291015625,67.955230712891,69.21369934082,69.783409118652,70.445350646973,71.134437561035,71.457572937012,72.081817626953,72.911849975586,73.59619140625,73.725486755371,,,
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,52.6789894104,53.25537109375,50.835411071777,49.067390441895,48.495620727539,52.993740081787,55.813510894775,,,65.847793579102,70.425071716309,75.74275970459,85.580833435059,95.255432128906,97.41674041748,97.293243408203,97.084907531738,97.414207458496,94.395881652832,90.741203308105,89.086700439453,92.707397460938,95.43936920166,95.241523742676,94.869728088379,95.409713745117,,,,95.383491516113,97.338203430176,99.542053222656,98.654846191406,98.992012023926,97.553718566895,100.27136230469,99.19603729248,100.19912719727,102.31199645996,102.35930633545,109.12261962891,107.16620635986,109.71356201172,109.52851104736,107.9646987915,106.1960067749,104.97412109375,104.61125946045,103.14293670654,103.38159942627,102.98580169678,
IDA only,IDX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,37.437480926514,37.658790588379,38.006809234619,38.723640441895,38.809631347656,39.514850616455,39.245059967041,38.402381896973,39.702640533447,40.286159515381,41.042541503906,42.308090209961,43.382419586182,44.113079071045,46.314018249512,44.995948791504,45.615810394287,45.732471466065,45.573020935059,45.396389007568,46.288928985596,47.154899597168,47.017120361328,47.774379730225,47.481048583984,47.867401123047,48.542709350586,48.567260742188,48.739208221435,49.93957901001,50.756450653076,52.432159423828,54.254531860352,55.741989135742,57.008201599121,59.629970550537,61.072288513184,62.063140869141,63.789001464844,67.265190124512,67.894737243652,67.925086975098,68.160118103027,67.206130981445,67.372673034668,67.508018493652,68.102722167969,68.761711120605,69.531356811523,69.651481628418,70.260696411133,70.889633178711,,
Isle of Man,IMN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,98.944076538086,102.32537841797,103.3635635376,104.75002288818,,,97.668807983398,96.449241638184,96.641212463379,94.713073730469,94.966133117676,94.87361907959,95.520362854004,94.95694732666,,,,,,,,,,,,,,,98.976432800293,98.34578704834,,
"Iran, Islamic Rep.",IRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,49.230281829834,,,,,,,,,,,,,79.913101196289,83.403419494629,84.696601867676,83.980613708496,85.18285369873,85.816757202148,87.794853210449,91.59635925293,95.276268005371,97.554809570312,96.069488525391,99.632049560547,,98.110366821289,,,95.544692993164,97.649017333984,94.528060913086,91.337936401367,102.32150268555,111.32572937012,105.53212738037,103.71887969971,106.78643798828,108.34752655029,107.30323028565,105.73863983154,102.77970886231,,,100.0703201294,98.347053527832,96.647438049316,,97.080757141113,98.049003601074,,,
Iraq,IRQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,44.781078338623,44.724128723145,44.720680236816,38.806358337402,46.557010650635,48.065689086914,62.377960205078,65.180908203125,,74.513763427734,,,55.779388427734,,63.236968994141,62.727149963379,57.10636138916,60.457721710205,59.36877822876,,,,61.257678985596,,,,,,56.225898742676,54.490940093994,,,,71.868186950684,,,63.18383026123,,,,,,,,,,,,,,,,
Iceland,ISL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.805191040039,99.401351928711,99.71021270752,99.369293212891,99.21875,99.312637329102,98.643836975098,99.545852661133,98.806480407715,99.054740905762,98.915252685547,98.695838928223,99.10262298584,99.211868286133,98.955856323242,99.224449157715,98.691101074219,99.0966796875,99.527069091797,98.935691833496,99.115043640137,99.388648986816,98.391937255859,98.532707214355,,
Israel,ISR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48371887207,96.678657531738,97.957679748535,94.50772857666,94.591041564941,95.581718444824,93.273529052734,98.917152404785,95.953880310059,95.788970947266,98.461479187012,95.648559570312,95.25626373291,98.785682678223,94.908538818359,98.918647766113,95.0361328125,94.455673217773,98.482131958008,94.7109375,,
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,93.664123535156,99.707382202148,100.60372161865,100.38697052002,104.62264251709,102.75272369385,103.18965148926,102.47876739502,102.22386932373,103.49308776856,101.41355895996,100.34796142578,100.18913269043,100.01112365723,99.908309936523,100.3076095581,100.73075866699,101.22664642334,101.05185699463,104.17627716065,101.90193939209,102.5272064209,,103.52239990234,102.58937835693,103.10530090332,101.65483856201,,101.4208908081,101.47714996338,101.70790100098,100.01676940918,100.58982849121,102.72531890869,102.51544952393,102.22155761719,103.00318145752,105.51940917969,101.73206329346,101.4817276001,100.93380737305,99.075416564941,99.564727783203,99.317649841309,98.948753356934,98.489402770996,99.56876373291,98.831909179688,98.36759185791,98.71849822998,98.238792419434,,
Jamaica,JAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,86.056709289551,85.408958435059,,88.543792724609,85.711067199707,86.967742919922,,,90.361587524414,87.758247375488,88.895683288574,91.019508361816,93.156517028809,92.564163208008,91.875061035156,89.166297912598,,85.601852416992,,,,,,,80.684089660645,76.391746520996,85.278709411621,,81.7724609375,,,82.815071105957,,81.539428710938,88.067947387695,87.78247833252,104.02108001709,99.183532714844,94.071418762207,90.402877807617,87.926780700684,89.749732971191,85.408721923828,89.744613647461,79.770240783691,,,
Jordan,JOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,64.664688110352,70.026847839355,81.161911010742,90.254463195801,92.327590942383,93.930519104004,97.789611816406,98.655410766602,100.7375793457,100.63342285156,100.66916656494,96.853729248047,100.42357635498,100.90879821777,,87.937881469727,88.47624206543,88.0673828125,90.249786376953,94.010627746582,96.397186279297,97.44743347168,102.3869934082,,97.492988586426,,,92.80200958252,93.769912719727,,90.066566467285,90.547492980957,89.083763122559,90.098983764648,86.842002868652,82.920433044434,83.665786743164,,,80.815971374512,,88.156051635742,83.904067993164,,,,,,,,,
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,103.67286682129,100.83244323731,99.70622253418,98.748802185059,97.641502380371,95.75301361084,96.557907104492,121.19602203369,83.376083374023,101.62294769287,102.80726623535,100.11665344238,99.923698425293,100.50736236572,99.520530700684,102.72142791748,105.41725921631,104.03900146484,103.60941314697,104.31822967529,105.57025146484,105.73191833496,,105.85018920898,,,,107.79721832275,104.85952758789,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,99.083770751953,96.293746948242,,95.07795715332,92.624732971191,,93.848129272461,95.644470214844,96.6513671875,97.791473388672,103.62338256836,103.58912658691,100.99771118164,100.09854125977,102.64698028565,100.09223937988,101.14868164062,107.45471191406,102.20160675049,101.6266784668,102.49060058594,100.46361541748,99.314811706543,99.609588623047,101.4192276001,98.422866821289,100.87751770019,97.001968383789,103.16028594971,
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,46.737510681152,48.699440002441,51.606880187988,52.642971038818,,56.577159881592,58.27799987793,61.927028656006,63.237831115723,83.170837402344,80.668907165527,79.942489624023,,,,,,,,,,,,,,,,,,,,,,,86.112937927246,87.928001403809,,,,,,,,,99.568962097168,102.08457946777,102.72657775879,,,,,,,
Kyrgyz Republic,KGZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,99.490028381348,95.842666625977,,,90.78328704834,89.361221313477,88.972686767578,89.121246337891,86.674713134766,91.570320129395,96.978523254395,96.56388092041,94.640121459961,95.495933532715,97.858947753906,96.755714416504,96.534080505371,95.62020111084,97.46369934082,99.490570068359,103.97234344482,99.479438781738,97.370040893555,98.945068359375,102.348487854,100.92209625244,96.320022583008,94.392395019531,
Cambodia,KHM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.885320663452,33.994590759277,43.107810974121,,53.835651397705,62.42013168335,69.415672302246,82.801742553711,94.011848449707,97.862678527832,99.09105682373,96.702789306641,99.24437713623,89.776863098145,89.66569519043,93.73038482666,94.204833984375,93.985717773438,89.685607910156,86.280418395996,85.601997375488,85.033500671387,87.618942260742,94.909278869629,94.657760620117,90.700256347656,
Kiribati,KIR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,69.490516662598,75.831871032715,63.997661590576,75.476188659668,120.6388168335,114.37782287598,121.68350219727,119.02098083496,117.36654663086,118.71885681152,107.62770843506,108.61016845703,113.55049133301,103.01696777344,113.268409729,105.2455368042,103.1093826294,104.51127624512,105.91285705566,116.9277420044,117.84841156006,,102.44564819336,95.176422119141,111.96130371094,105.85664367676,110.4130783081,111.5433883667,112.99915313721,109.6153793335,116.89852905273,104.86357879639,,,,,,102.69197082519,,101.17749786377,,,,94.981948852539,,,
St. Kitts and Nevis,KNA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,120.69716644287,,,,,,,,101.16156005859,100.84387969971,107.2746963501,98.647132873535,110.92832183838,110.77481842041,,102.10656738281,95.191116333008,106.66667175293,102.76775360107,108.19277191162,111.46096038818,114.51612854004,108.98876190185,118.14158630371,110.64814758301,,,,,130.58103942871,,
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,91.882041931152,91.507553100586,100.42109680176,98.980972290039,97.818321228027,106.86473846435,102.06057739258,99.904907226562,103.76851654053,96.743171691895,97.412063598633,96.140663146973,96.526756286621,103.48816680908,104.02648162842,102.80509948731,105.7202835083,102.42600250244,94.923080444336,98.520767211914,90.078239440918,97.368919372559,97.064727783203,104.24446105957,108.74266815185,,100.90711975098,98.549858093262,100.65888214111,100.28671264648,99.562683105469,94.615570068359,99.938133239746,100.16869354248,98.897247314453,99.012588500977,100.21919250488,99.880577087402,101.57019805908,101.45429229736,97.619873046875,102.07160186768,104.40496826172,98.227020263672,100.52174377441,103.80220794678,97.856857299805,96.762550354004,99.905578613281,101.20156860352,98.476196289062,,
Kuwait,KWT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,51.657020568848,48.603931427002,46.631340026855,44.248310089111,51.965381622315,72.558052062988,60.670471191406,65.993560791016,66.688140869141,71.971061706543,81.264953613281,82.093292236328,84.792488098145,83.83959197998,79.285202026367,76.419570922852,71.822959899902,,,,,63.792610168457,,83.112808227539,72.211730957031,89.689888000488,84.682266235352,,90.233772277832,94.217277526855,86.717407226562,95.678909301758,101.95829772949,103.62275695801,114.24131774902,,107.54586791992,,,101.17130279541,100.38217926025,96.199371337891,95.098663330078,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.114471435547,68.348983764648,61.800140380859,63.709369659424,65.327667236328,66.004096984863,66.473770141602,68.923271179199,70.069030761719,72.047203063965,73.730690002441,74.695449829102,75.963928222656,77.699768066406,79.677940368652,79.503578186035,81.388610839844,82.33715057373,82.79679107666,83.500389099121,84.356109619141,85.234191894531,87.170738220215,87.26390838623,86.737007141113,87.473663330078,88.078430175781,88.955848693848,89.990180969238,90.453620910645,90.830902099609,90.607437133789,91.58406829834,91.999473571777,92.613487243652,93.173439025879,93.99951171875,94.883460998535,94.989906311035,95.419509887695,95.945167541504,95.931121826172,96.87336730957,96.916809082031,97.44149017334,95.988822937012,95.598983764648,94.800582885742,93.810050964355,93.53685760498,93.896339416504,94.493659973145,94.55281829834,
Lao PDR,LAO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,41.34215927124,,42.861190795898,,39.670101165771,42.39017868042,47.116329193115,,54.980388641357,57.985408782959,62.561519622803,68.254386901855,67.023330688477,67.05354309082,67.66983795166,67.894088745117,69.122550964355,72.988090515137,76.975593566895,79.489166259766,81.098220825195,82.180320739746,84.537582397461,89.358108520508,92.961486816406,98.383972167969,100.3433303833,101.07270050049,99.604347229004,100.82189178467,98.243980407715,93.520378112793,90.971069335938,90.180824279785,89.052703857422,
Lebanon,LBN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.483268737793,69.037422180176,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,27.858930587769,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.750091552734,,58.680568695068,58.578510284424,,63.91397857666,,,58.09024810791,,60.801769256592,57.244010925293,,,,,,
Libya,LBY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,44.423419952393,78.261039733887,66.84789276123,76.830108642578,89.985061645508,81.860237121582,85.620727539062,87.391632080078,87.129577636719,84.844459533691,90.941688537598,,104.35872650147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,112.0852432251,106.06611633301,,,,,,108.23625183106,100.35106658935,,105.10591888428,,,,,,,,,108.39427185059,107.9729309082,107.17037200928,102.2321395874,108.3035736084,107.59796905518,98.370727539062,98.944000244141,94.338363647461,95.936866760254,95.599189758301,93.20182800293,98.106903076172,,93.602172851562,89.648277282715,91.505950927734,92.854209899902,89.760261535645,,103.21817016602,
Latin America & Caribbean,LCN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.759239196777,69.050033569336,63.470260620117,65.416320800781,66.838798522949,67.527801513672,68.020416259766,70.131446838379,71.144729614258,72.939666748047,74.601173400879,75.596290588379,76.912750244141,78.484748840332,80.193428039551,80.054008483887,81.733261108398,82.600120544434,83.01244354248,83.693618774414,84.483367919922,85.390823364258,87.301048278809,87.354606628418,86.825881958008,87.448226928711,87.969886779785,88.786140441895,89.749786376953,90.20068359375,90.636161804199,90.466789245605,91.656608581543,91.898063659668,92.484077453613,93.092849731445,94.031837463379,94.978622436523,94.976097106934,95.355949401855,95.708961486816,95.787078857422,96.771537780762,96.807250976562,97.342231750488,95.959213256836,95.445152282715,94.514831542969,93.748252868652,93.593383789062,94.060478210449,94.804351806641,94.971153259277,
Least developed countries: UN classification,LDC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,34.15507888794,34.371440887451,35.392009735107,35.653289794922,36.352161407471,36.882541656494,35.17679977417,35.9658203125,36.562480926514,37.1223487854,38.070911407471,39.279041290283,40.119781494141,42.443641662598,40.97246170044,41.473781585693,41.494819641113,41.30770111084,41.08337020874,42.114559173584,42.868721008301,42.635429382324,43.683368682861,43.264511108398,43.781898498535,44.624629974365,44.865581512451,44.942901611328,46.03007888794,46.917549133301,48.711391448975,50.563339233398,52.195190429688,53.704658508301,56.320579528809,57.908580780029,59.05456161499,60.883930206299,64.597503662109,65.05078125,65.167236328125,65.441741943359,65.451103210449,65.682952880859,65.565452575684,66.239677429199,66.865081787109,67.666618347168,67.726737976074,68.349639892578,69.060096740723,,
Low income,LIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,37.014228820801,36.453441619873,37.065841674805,37.718711853027,38.199310302734,38.974529266357,39.779331207275,40.989318847656,41.595520019531,41.931159973145,42.256481170654,43.307899475098,43.754848480225,43.062759399414,43.50883102417,43.168941497803,43.417449951172,42.521980285645,41.650318145752,41.46997833252,42.068069458008,42.330959320068,41.9801902771,42.359050750732,41.208198547363,41.196071624756,41.813320159912,41.537158966065,41.292770385742,41.449729919434,42.501918792725,44.644691467285,46.454139709473,48.668308258057,49.84103012085,52.707870483398,54.092769622803,55.301959991455,57.864398956299,61.068710327148,61.714729309082,61.38862991333,61.784320831299,60.640338897705,61.377861022949,61.707279205322,62.987670898438,63.703468322754,64.841262817383,65.397789001465,66.103340148926,67.00617980957,66.710502624512,
Liechtenstein,LIE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.80412292481,98.601402282715,111.45037841797,88.300216674805,113.10679626465,95.730339050293,107.96914672852,106.93068695068,101.24378204346,106.20155334473,,102.5862121582,92.695213317871,102.84237670898,91.623039245605,108.17942047119,97.814208984375,89.882347106934,106.77966308594,,
Sri Lanka,LKA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.518783569336,,80.848892211914,,73.128387451172,71.038871765137,42.783290863037,59.005779266357,74.677452087402,78.041610717773,84.970962524414,92.932220458984,87.006858825684,85.85221862793,89.610969543457,91.901420593262,92.603942871094,92.193939208984,,94.308456420898,93.746757507324,96.799766540527,96.179382324219,,,,,,98.887168884277,,,103.63906097412,107.36380004883,101.22138977051,,97.377853393555,97.398643493652,95.592422485352,91.685516357422,91.434120178223,97.042976379395,97.205284118652,94.710998535156,95.995559692383,95.303070068359,95.021377563477,96.021766662598,97.05101776123,,95.861885070801,96.581153869629,98.556983947754,,
Lower middle income,LMC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,50.11759185791,50.115329742432,50.151599884033,51.106220245361,51.560039520264,52.672229766846,53.487628936768,53.917419433594,54.884899139404,55.531589508057,56.918769836426,58.435989379883,59.71284866333,60.982681274414,62.659671783447,63.461490631104,64.217742919922,65.148490905762,66.315078735352,66.938751220703,68.002067565918,68.854713439941,69.337059020996,70.163948059082,70.75464630127,71.646537780762,71.483993530273,71.199462890625,71.014381408691,71.087463378906,72.603500366211,73.792098999023,74.89485168457,76.722152709961,78.512580871582,80.546180725098,81.886291503906,82.799560546875,83.801307678223,84.897850036621,84.526397705078,83.685432434082,84.664329528809,85.231262207031,86.263389587402,86.578323364258,86.504592895508,86.436111450195,86.473457336426,85.675270080566,86.540641784668,87.110443115234,93.140747070312,
Low & middle income,LMY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.607872009277,68.393409729004,67.323738098145,67.168022155762,72.236549377441,75.144477844238,74.130256652832,74.659576416016,74.842109680176,74.810668945312,77.169219970703,77.808250427246,78.707946777344,78.850799560547,79.695541381836,80.056846618652,80.051948547363,79.408508300781,79.686508178711,79.124252319336,78.540878295898,77.766708374023,76.807456970215,77.061637878418,76.469139099121,78.347877502441,77.534538269043,77.679092407227,77.783973693848,77.836952209473,78.421180725098,79.197090148926,80.046760559082,80.537033081055,81.418937683105,82.66813659668,83.260902404785,84.561767578125,86.617813110352,87.562797546387,87.253593444824,86.314376831055,86.337409973145,86.532623291016,86.245147705078,85.857582092285,86.568809509277,86.367568969727,86.519798278809,86.174468994141,86.30265045166,87.166442871094,90.244270324707,
Lesotho,LSO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,31.81270980835,34.924339294434,38.443851470947,47.389251708984,50.212158203125,47.091590881348,43.906280517578,44.528480529785,45.790500640869,45.608741760254,46.74951171875,47.226299285889,48.434631347656,48.618869781494,48.461090087891,48.261299133301,50.793838500977,52.652980804443,52.691291809082,54.829479217529,55.628578186035,58.083728790283,58.172378540039,60.575649261475,64.215240478516,61.487628936768,60.41577911377,60.708038330078,59.833339691162,57.893840789795,60.23408126831,62.324230194092,65.401382446289,68.290702819824,64.445838928223,83.861907958984,80.676406860352,78.183059692383,77.64282989502,79.76619720459,80.038833618164,79.904289245605,81.117012023926,80.492172241211,79.344627380371,81.153541564941,,,,,,,
Late-demographic dividend,LTE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,100.88027954102,100.52277374268,98.524063110352,95.38159942627,92.100570678711,91.34481048584,88.597068786621,93.951599121094,91.623680114746,92.39476776123,92.59496307373,92.791427612305,93.206001281738,93.571853637695,93.351692199707,93.333618164062,93.498893737793,93.518699645996,93.762908935547,96.039489746094,100.95738983154,101.25736236572,100.86583709717,99.063163757324,96.398132324219,96.792022705078,93.413482666016,91.960601806641,93.406860351562,95.207069396973,95.883796691895,95.91145324707,94.020202636719,95.595909118652,95.691139221191,
Lithuania,LTU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,89.347648620605,93.00309753418,94.050590515137,,97.571258544922,101.90319061279,102.72062683106,102.567527771,101.3667678833,103.25765991211,102.04354095459,102.38198852539,104.2147064209,98.426826477051,99.076271057129,99.363983154297,99.096656799316,101.10349273682,101.38800048828,100.75016784668,100.73502349853,101.88997650147,102.00115966797,104.28559875488,104.26026916504,103.6344833374,103.09062957764,,
Luxembourg,LUX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,83.223991394043,81.673751831055,84.242538452148,84.296737670898,83.966720581055,,,,80.664138793945,,,,,,,,,,,,,,,,,,,,,,,,,,,87.862258911133,83.330673217773,83.722747802734,83.876251220703,81.59065246582,80.568801879883,79.011352539062,78.402648925781,76.696617126465,77.862602233887,77.305183410645,76.812881469727,,
Latvia,LVA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,70.417259216309,73.457138061523,85.646621704102,,100.17459869385,99.429946899414,100.46698760986,99.567176818848,101.00830841065,104.95696258545,102.0033493042,102.69387817383,101.66496276856,102.37861633301,101.09027099609,102.19275665283,99.766006469727,98.532867431641,99.416328430176,100.3578414917,100.01094818115,98.060096740723,99.311813354492,98.399139404297,98.30753326416,98.328758239746,98.07154083252,,
"Macao SAR, China",MAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,103.55145263672,,99.915000915527,94.485160827637,,,,,,93.187202453613,97.09464263916,104.19769287109,105.23941802978,102.1819229126,105.51435089111,95.626068115234,98.971336364746,98.080551147461,101.61879730225,103.6986618042,104.2209777832,108.53179168701,110.22499847412,100.33332824707,97.736839294434,89.435897827148,95.763160705566,89.599998474121,82.75,85.181823730469,91.722221374512,89.172409057617,83.968246459961,
St. Martin (French part),MAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
